Period,"Gross Domestic Product, Year On Year Growth Rate | GDP In Chained (2015) Dollars","Food & Beverage Services Index, (2017 = 100), In Chained Volume Terms | Total","Retail Sales Index, (2017 = 100), In Chained Volume Terms | Total",Sea Cargo And Shipping Statistics (Total Cargo) | Total Container Throughput (Thousand Twenty-Foot Equivalent Units),Air Cargo Tonnage | Total Direct Tonnage (Tonne),Merchandise Imports By Commodity Division | Total Merchandise Imports,M1 Money Supply,Index Of Industrial Production (2019 = 100) | Total,Domestic Exports Of Major Non-Oil Products | Total Electronic Products,Composite Leading Index (2015 = 100) | Quarterly Composite Leading Index,"Business Expectations For The Services Sector - General Business Outlook For The Next 6 Months, Weighted Percentages Of Up, Same, Down | Net Weighted Balance - Total Services Sector","Domestic Wholesale Trade Index, (2017 = 100), In Chained Volume Terms | Total","Foreign Wholesale Trade Index, (2017 = 100), In Chained Volume Terms | Total",Job Vacancies By Industry And Occupational Group (SSIC 2020) (End Of Period) | Total,Unemployment Rate (End Of Period) | Total Unemployment Rate
2014-05-31,3.6333333333333333,110.278,-5.102432844964544,4.107408193589479,92778.0,-0.3685846947472426,3.5175975164487783,-1.91410985731606,-15.314439540738425,3.0616274707264615,10.333333333333332,-2.562858320389442,0.5115887184920103,21.230936041758227,1.8518518518518525
2014-06-30,3.3,106.363,-2.822257592428401,4.120798473506548,93757.0,-2.609732787588215,-0.8254545291285442,0.7357242496512706,-17.39005352238334,3.121852970795569,13.0,-4.351371998430831,1.0796649396726865,22.64875239923225,0.0
2014-07-31,3.433333333333333,106.511,0.4714689515060488,-0.2506265664160456,95362.0,-6.499156527383788,2.217863599067682,2.6448610004273343,-7.928122079696209,2.849438386676003,11.0,-2.3785773121298037,1.3129289549586993,18.060934555869427,2.0833333333333335
2014-08-31,3.566666666666667,112.559,0.8699988917211465,1.8132141082960904,93653.0,-8.874223212341503,1.7301583100340912,3.824068417837512,-6.871926916022753,2.5770238025564365,9.0,-0.40578262582877667,1.5461929702447124,13.4731167125066,4.166666666666667
2014-09-30,3.7,106.164,1.680357629118645,3.4572901325478744,89190.0,-2.506644734491392,1.594773329386312,-1.1584220413274893,-4.032923471502004,2.3046092184368705,7.0,1.5670120604722504,1.7794569855307252,8.885298869143776,6.25
2014-10-31,3.966666666666667,110.426,6.333720131135712,5.223272778781118,96100.0,-8.270330522924718,4.018223376663865,0.3202970871532873,-3.6499095117622495,2.366419425837063,3.3333333333333335,3.081620817748669,2.401442416158983,8.69639393636134,4.166666666666666
2014-11-30,4.233333333333333,106.715,4.006201135387744,6.090635786660714,92336.0,-8.258369267207543,4.583676074867715,-1.9266978506720325,-10.243908162955616,2.4282296332372555,-0.33333333333333304,4.596229575025086,3.023427846787241,8.507489003578902,2.083333333333333
2014-12-31,4.5,114.874,1.97926570613618,5.428913130141688,95041.0,-0.8052956302267211,3.63550980515186,-1.801475158496657,0.390902519184122,2.490039840637448,-4.0,6.110838332301505,3.645413277415499,8.318584070796465,0.0
2015-01-31,4.0,106.277,-4.548569311973328,3.5593283443166035,90559.0,-14.393905753226722,0.0794164912236938,2.1374596969961246,4.961580659636633,1.397300780457807,-1.6666666666666665,5.842130200308038,5.942009367546429,7.3088081133133445,-3.508771929824561
2015-02-28,3.5,105.527,15.375827915172868,8.051549809381742,79904.0,-20.10749231559545,3.075950479202727,-3.2734952481520474,-12.565378852975496,0.3045617202781661,0.666666666666667,5.573422068314571,8.23860545767736,6.299032155830224,-7.017543859649122
2015-03-31,3.0,104.935,2.8688302834201096,-3.5058018551828773,98133.0,-11.386930421930575,2.26434088846772,-10.406280267115251,10.388723517081733,-0.7881773399014746,3.0,5.304713936321104,10.535201547808292,5.289256198347103,-10.526315789473683
2015-04-30,3.033333333333333,99.635,6.0731781637484605,-5.670989467650644,91091.0,-13.619150413377234,1.2261474029728436,-8.712862529162656,-3.972554772316173,-0.8835244766009868,2.6666666666666665,6.105615344422162,10.449085836260954,3.056687230822952,-7.0175438596491215
2015-05-31,3.066666666666667,104.915,6.25759084393771,-10.86757059843001,91842.0,-19.739591055679984,0.820266896222055,-1.2229326614532576,-2.8374990500763864,-0.978871613300499,2.3333333333333335,6.906516752523221,10.362970124713618,0.8241182632988009,-3.5087719298245608
2015-06-30,3.1,98.929,7.660683074826036,-7.777973568281937,88875.0,-4.192109243274633,2.366144097638756,-2.6779532307417475,7.594339318864618,-1.074218750000011,2.0,7.70741816062428,10.27685441316628,-1.4084507042253502,0.0
2015-07-31,3.3000000000000003,102.984,5.919006538820804,-13.265652587260623,88748.0,-8.278065090794584,1.961869138793637,-6.062583686834023,2.4496846351713897,-1.5976345698661465,-0.6666666666666665,8.200953858417325,10.997849074788416,-4.598709965032528,0.0
2015-08-31,3.5,105.735,7.531725539746192,-11.968075837312242,87214.0,-4.404716532366315,2.3150680585081185,-4.695222405271837,-2.714899986240471,-2.121050389732282,-3.333333333333333,8.694489556210371,11.718843736410552,-7.788969225839706,0.0
2015-09-30,3.7,101.129,3.916667596549761,-13.601907541193649,88289.0,-13.049489665719104,1.3326108501552358,-6.295533734558124,5.66085033833863,-2.6444662095984173,-6.0,9.188025254003415,12.439838398032688,-10.979228486646884,0.0
2015-10-31,3.2,103.698,2.985643905281554,-15.965538130174329,92380.0,-12.542007308627268,-1.1191914196365116,-3.2667792610415747,-3.2432412521278264,-3.1235216907526877,-10.0,10.151061609719472,11.317229393051752,-13.092906137067423,0.0
2015-11-30,2.7,99.809,4.676525152005828,-15.883011474951026,88137.0,-5.961245245302571,-0.4049253511927198,-2.7820039121930096,0.6294222198079735,-3.6025771719069586,-14.0,11.114097965435528,10.194620388070819,-15.206583787487963,0.0
2015-12-31,2.2,105.618,2.352329469560454,-13.540270186655668,91807.0,-9.136787684960602,0.1423687894658076,-11.888008608230573,-0.2910185504846674,-4.081632653061229,-18.0,12.077134321151584,9.072011383089883,-17.320261437908503,0.0
2016-01-31,2.566666666666667,103.695,6.079861852189605,-10.53747977709868,87783.0,-13.73676482375088,-0.6480844694364607,1.227360261316801,-0.5964563389672883,-3.3500192529842194,-16.333333333333332,8.614561183717033,6.222671639148757,-19.13449140339897,1.9607843137254906
2016-02-29,2.933333333333333,102.316,-4.152227266503039,-8.579098753595392,77116.0,4.099198132063608,-2.09870115110784,-3.356658073341412,0.6579794139358164,-2.61840585290721,-14.666666666666666,5.151988046282482,3.373331895207631,-20.94872136888944,3.921568627450981
2016-03-31,3.3,101.595,3.341118054240555,-7.964472385686616,96086.0,-13.297480905651138,-1.8445860373599745,0.7271444502605862,-9.120623102489024,-1.8867924528301996,-13.0,1.6894149088479304,0.5239921512665058,-22.76295133437991,5.882352941176472
2016-04-30,3.1999999999999997,98.94,1.328059398064263,-3.9876951122251314,94275.0,-12.800593967290464,0.8032040386535932,3.2751541284625763,-7.388300801591674,-1.6856339287377362,-10.666666666666666,0.899805546094227,0.10340342405963004,-21.78905750334322,6.485671191553544
2016-05-31,3.1,103.339,1.7907158744542515,1.6203438941629456,88182.0,-1.936208524992411,2.573135869633658,0.4066752493592895,-6.029250202219993,-1.484475404645273,-8.333333333333332,0.11019618334052361,-0.3171853031472457,-20.81516367230653,7.088989441930615
2016-06-30,3.0,97.591,-0.2215642229936643,-0.7298991134209842,94188.0,-6.956079865634834,1.6285099484603327,1.0855097076237996,-1.7168405428093392,-1.2833168805528097,-6.0,-0.6794131794131797,-0.7377740303541214,-19.84126984126984,7.692307692307687
2016-07-31,3.066666666666667,104.624,1.691204698021398,0.6576629477393015,93860.0,-14.759193076145394,1.5182566551933174,-3.298796190932507,-12.91640369192174,-0.45313010011368215,-6.666666666666667,-2.160167352078612,-0.07109491169393267,-16.67195767195767,7.088989441930615
2016-08-31,3.1333333333333333,101.049,-1.4468172064984297,6.19185240904232,92168.0,-4.91369333382945,1.5583018881967226,0.9951845906902124,-5.96154289933274,0.37705668032544537,-7.333333333333333,-3.6409215247440447,0.595584206966256,-13.502645502645507,6.485671191553544
2016-09-30,3.2,102.827,0.6904549700946117,6.973678790624871,97308.0,-7.137153216050562,5.08138335304964,7.855754488053979,-6.614090635335657,1.2072434607645732,-8.0,-5.1216756974094775,1.2622633256264448,-10.33333333333334,5.882352941176472
2016-10-31,3.766666666666667,102.891,0.8538831106035705,1.4457348818582183,100140.0,-5.745490652453822,7.409404856706736,1.209011982492636,-5.981396947726269,1.8517725739781352,-10.0,-5.800980348171118,2.0325795904098847,-10.907334211682041,10.171568627450974
2016-11-30,4.333333333333334,97.309,-0.4507550146495398,7.016303443686578,98300.0,11.45492163752122,7.434382086432589,11.67498820080981,3.470394278904254,2.496301687191697,-12.0,-6.480284998932758,2.8028958551933245,-11.481335090030742,14.460784313725476
2016-12-31,4.9,103.98,-0.2557522356424035,9.951494910941497,104434.0,13.205237755119173,7.670939345249317,22.41631147933527,5.669811867768404,3.1408308004052587,-14.0,-7.159589649694398,3.573212119976765,-12.055335968379444,18.74999999999998
2017-01-31,4.833333333333334,108.934,3.1423476153459307,5.421154155280505,91508.0,20.906324943362957,8.926331905467677,4.007079816502723,6.081959175656326,4.388084231309304,-9.666666666666668,-5.462072413425645,4.201378524128274,-10.679167068350521,18.055555555555543
2017-02-28,4.766666666666667,98.772,-2.9353261168196143,-3.632855105294086,88155.0,6.729242758614173,8.392941636646967,10.121672382818868,17.317151952440902,5.635337662213351,-5.333333333333334,-3.764555177156892,4.829544928279783,-9.3029981683216,17.36111111111111
2017-03-31,4.7,100.007,2.567339210456665,6.894360603653693,109176.0,18.79138550268509,8.901303981183695,11.189940915304408,5.18716195074449,6.882591093117396,-1.0,-2.067037940888139,5.457711332431292,-7.926829268292678,16.666666666666675
2017-04-30,4.366666666666667,96.328,0.5353832733616892,7.764724496657571,101178.0,7.147211592843794,8.965056555612083,6.672139799448762,5.420987807268185,6.421727395411596,1.0,0.5598105987503508,4.6305461406411785,-5.614585848828783,12.301587301587311
2017-05-31,4.033333333333333,97.58,0.1780457456171502,12.212050724093949,101489.0,18.914583496912503,8.210778972440224,4.965788306910657,31.652478821112997,5.960863697705794,3.0,3.1866591383888405,3.803380948851065,-3.302342429364887,7.936507936507946
2017-06-30,3.7,94.354,1.4182945672973624,8.649959579628153,101294.0,6.894236974882717,13.780068194463002,13.78868027334439,5.348056420326608,5.499999999999994,5.0,5.81350767802733,2.9762157570609515,-0.990099009900991,3.571428571428581
2017-07-31,4.233333333333333,101.095,0.8488843089041076,11.888927779722302,108063.0,15.571487972787445,13.917522588044262,23.29464517967077,16.195087304755738,5.721007289595755,6.333333333333333,4.068054505885381,3.52550624333392,-1.0937710871458894,4.23280423280424
2017-08-31,4.766666666666667,101.277,2.5431812055487724,9.883309100398918,106228.0,15.434728798949203,12.80320643534456,20.51322803071054,20.73279496170275,5.942014579191516,7.666666666666666,2.3226013337434313,4.074796729606889,-1.197443164390788,4.894179894179899
2017-09-30,5.3,99.68,-1.6604457715687304,7.816711590296488,107281.0,9.069299720970411,12.19105742284312,14.613042602252136,-7.588242851153293,6.163021868787277,9.0,0.5771481616014817,4.624087215879857,-1.3011152416356864,5.555555555555558
2017-10-31,5.033333333333333,99.958,-1.2587598053716564,16.738383798507762,106505.0,15.966304774282136,11.708231691722103,15.28481797880261,4.7289199163657925,6.4989890389164655,7.0,-0.22782801085294102,4.58465182985676,0.7056235467747105,1.9493177387914264
2017-11-30,4.766666666666667,97.948,4.1832177331385,15.70090552252148,109709.0,10.65545475696863,10.123658759563114,6.086927508508122,5.109158790564594,6.834956209045655,5.0,-1.0328041833073638,4.545216443833662,2.7123623351851074,-1.6569200779727051
2017-12-31,4.5,104.067,5.197530755788926,6.964382570963656,112168.0,1.5986089012112623,9.133244767833926,-2.406916584349661,-5.267313518598737,7.170923379174843,3.0,-1.8377803557617869,4.505781057810565,4.719101123595504,-5.263157894736836
2018-01-31,4.6,96.314,-8.594532767044106,14.089124385316198,104233.0,4.781853093873867,9.470530217418194,18.335050531945683,-3.9510509693172815,6.074807505308481,4.666666666666667,0.1797940696352638,4.029581354927829,8.149746591594946,-6.683375104427736
2018-02-28,4.7,101.29,9.0258593360808,22.88438098554764,87762.0,4.77392317653782,11.087105320748924,5.234016783458784,-12.663799503339146,4.9786916314421195,6.333333333333334,2.1973684950323147,3.553381652045092,11.580392059594388,-8.103592314118636
2018-03-31,4.8,101.621,-1.9929334233196985,13.270916926735032,111324.0,-0.6054458693460996,11.06418253739676,6.657048220926232,-7.546905088049893,3.882575757575757,8.0,4.214942920429365,3.0771819491623558,15.011037527593828,-9.523809523809534
2018-04-30,4.8,94.575,0.7472803982603304,7.0070474232858615,105903.0,11.118800285055276,11.591677331047112,10.87582734129342,-6.89241820790496,3.662633443439134,8.333333333333334,1.004019691336755,3.6073974268728386,15.54069168506255,-8.648056923918997
2018-05-31,4.8,97.699,-0.537227220858949,6.416128924404019,104567.0,9.5487001793662,9.22343893861839,13.00759175752042,-7.8370536333488445,3.442691129302511,8.666666666666666,-2.2069035377558555,4.137612904583321,16.07034584253127,-7.77230432402846
2018-06-30,4.8,96.178,1.0816373891372244,8.37230725623581,101973.0,12.735850481414946,4.172799520954418,8.212208577328628,-8.55636054470762,3.222748815165888,9.0,-5.417826766848465,4.667828382293804,16.599999999999994,-6.896551724137923
2018-07-31,4.266666666666667,99.674,-3.2799490100462347,8.915537017726805,108464.0,21.960214828881263,3.1892538699455297,6.672895506193677,-6.572999483277453,2.6166640041180855,7.0,-2.5772403164757556,3.0447116765770756,17.469679849340864,-4.597701149425282
2018-08-31,3.7333333333333334,103.526,-1.3022334111842393,7.087602632828927,107946.0,13.17530054662317,3.1001502893177824,3.325386761349214,-1.5604155326631175,2.010579193070283,5.0,0.26334613389695427,1.421594970860348,18.33935969868173,-2.298850574712641
2018-09-30,3.2,98.884,1.8630778740524656,6.746428571428575,108746.0,15.972598749622112,0.7743520812082849,0.4805015967888515,-1.7371960776558226,1.404494382022481,3.0,3.103932584269664,-0.2015217348563802,19.2090395480226,0.0
2018-10-31,2.666666666666667,100.076,0.5960805380220924,6.628115383314737,111866.0,19.772539422574354,-0.0998438919433408,5.19939734956798,-3.9774698847658607,0.6613525027720946,0.6666666666666665,4.119075499227935,-0.9528982858692487,20.817471286664563,1.8518518518518527
2018-11-30,2.1333333333333337,99.625,-1.18728948330189,1.2629740351348673,109866.0,8.77011956245708,0.0045798609301428,6.829022822816522,4.264088025320367,-0.08178937647829176,-1.666666666666667,5.134218414186206,-1.7042748368821174,22.42590302530653,3.7037037037037055
2018-12-31,1.6,107.282,-5.599332220367281,5.855109698793148,107346.0,6.139579117241345,0.1412496055035905,1.8299160202833955,-11.245551084845918,-0.8249312557286781,-4.0,6.149361329144476,-2.455651387894986,24.034334763948493,5.555555555555558
2019-01-31,1.6,100.976,7.287948160794677,0.2071569380867943,99992.0,7.955250391579849,-0.3998970312426131,4.579383480566257,-16.036337336434027,-1.5526889015705612,-1.3333333333333335,2.693853238183952,-2.6648557469026315,17.68635753297142,5.458089668615984
2019-02-28,1.6,98.974,-10.298454764476194,-2.918984023521909,81569.0,4.232502453943687,-0.6942290442378485,4.010663785408952,-8.39535072205424,-2.280446547412444,1.333333333333333,-0.7616548527765721,-2.8740601059102775,11.33838030199435,5.36062378167641
2019-03-31,1.6,101.525,-0.7017863652934775,3.775255838362624,107903.0,1.4961359604112712,-0.5606145382965888,-7.764779850248638,-26.88457566650729,-3.008204193254327,4.0,-4.217162943737096,-3.083264464917923,4.99040307101728,5.263157894736836
2019-04-30,1.5333333333333334,96.413,-1.8301216492625727,2.634377251054776,93418.0,7.587140218456545,-0.9693010342109564,4.224262737242923,-16.532425824728048,-3.2604434444162647,3.3333333333333335,-3.802765362428221,-3.230106563122307,0.8112121102379355,7.212475633528254
2019-05-31,1.4666666666666666,97.938,-2.309761916848574,-1.4138494407439972,99795.0,-0.5834015170799067,0.0038434650187602,-2.407338189091724,-31.732082232039605,-3.512682695578203,2.666666666666667,-3.3883677811193467,-3.3769486613266917,-3.3679788505414088,9.161793372319673
2019-06-30,1.4,99.303,-9.218314850121278,-2.0171968483342573,95347.0,-5.053534228523859,1.2412668925740444,-3.095701234408565,-32.01821703829532,-3.7649219467401407,2.0,-2.973970199810472,-3.523790759531076,-7.547169811320753,11.111111111111091
2019-07-31,1.2333333333333334,101.029,-1.6652545475465683,3.2519546832615376,102510.0,-6.542820362934099,-0.242120059168549,4.724097985477349,-24.25043972032267,-3.3717515963801605,1.6666666666666667,-2.0643795338335975,-3.2971093776877307,-10.508013154887875,9.161793372319673
2019-08-31,1.0666666666666667,105.044,-4.167221544986122,-0.7160282609384505,101294.0,-6.401381942243889,1.6590289581787545,-7.283045172945313,-25.888454654533056,-2.978581246020181,1.3333333333333335,-1.1547888678567229,-3.070427995844386,-13.468856498454997,7.212475633528255
2019-09-30,0.9,101.372,-2.825478276607296,3.512998092943897,102895.0,-4.799707912273776,1.754845969300023,-1.42780774651311,-24.77118731060928,-2.5854108956602007,1.0,-0.2451982018798482,-2.843746614001041,-16.429699842022117,5.263157894736836
2019-10-31,1.0666666666666667,102.131,-4.751684193230377,2.5784148932796347,104161.0,-10.279690314598932,1.8379732243664515,3.923345219305929,-16.428052876876798,-2.8634717123255307,0.0,-2.19501651647734,-1.0187058330698213,-15.451403124208515,5.263157894736836
2019-11-30,1.2333333333333334,102.377,-5.7428751361996095,8.392211496998048,105337.0,-5.817806418344196,4.313083905526538,-12.309005799746808,-23.285090734377512,-3.141532528990861,-1.0,-4.1448348310748315,0.8063349478613984,-14.473106406394914,5.263157894736836
2019-12-31,1.4,107.173,-4.361051179570619,4.126081819052785,106117.0,-2.31616570715657,3.637701286773476,-3.7367633744045943,-21.260685241141854,-3.419593345656191,-2.0,-6.094653145672324,2.6313757287926176,-13.494809688581311,5.263157894736836
2020-01-31,1.3666666666666667,107.212,-6.496324626359618,6.118502217331856,93951.0,-0.8985549894273914,5.266108895192634,3.6875584658559335,-12.991820333580762,-3.6581750123923507,-20.666666666666668,-2.771162053374554,1.9293547939891833,-15.273200365208991,6.842105263157894
2020-02-29,1.3333333333333333,82.475,-10.481714305560386,5.772669220945081,93170.0,9.419933466480202,6.883823605449568,-0.5250499644321005,2.542406065005109,-3.8967566791285098,-39.333333333333336,0.552329038923216,1.2273338591857492,-17.05159104183667,8.421052631578952
2020-03-31,1.3,77.779,-15.106827800724089,1.0746230917538568,99611.0,0.2303688007897264,10.895835632296391,21.515548991458644,5.823401958157959,-4.135338345864669,-58.0,3.875820131220986,0.5253129243823151,-18.82998171846435,10.000000000000009
2020-04-30,-3.1000000000000005,46.492,-41.21943195525826,-4.966411550416094,75451.0,-13.115570140304044,15.867581028962308,12.012634863851734,-0.6028750167017205,-4.060963477395784,-49.0,-1.4482327368685635,1.517333078897698,-19.41788515306405,15.555555555555559
2020-05-31,-7.500000000000001,48.371,-52.31033049262109,-10.551979093632491,80453.0,-26.2194553776142,21.27322869815416,-7.863900792911405,11.908596380273838,-3.9865886089269,-40.0,-6.772285604958113,2.509353233413081,-20.00578858766375,21.111111111111107
2020-06-30,-11.9,56.624,-28.264024805928788,-2.979646312979656,82903.0,-9.899920646216652,23.44934695712899,-6.053370118441704,22.21496904139506,-3.912213740458015,-31.0,-12.096338473047664,3.501373387928464,-20.59369202226345,26.66666666666666
2020-07-31,-9.366666666666667,76.382,-9.413992277335147,-6.771960190393767,87290.0,-9.96049350029262,28.13359567826421,-7.142407482350821,2.115912195044123,-2.1026132677303058,-22.333333333333336,-15.641461103852784,2.7830461622086804,-13.47708012574337,37.77777777777777
2020-08-31,-6.833333333333333,76.748,-6.896772883240154,1.3083575326291674,85951.0,-11.039270792978396,26.94176174003504,16.36893101074812,5.715541402103952,-0.2930127950025967,-13.666666666666668,-19.1865837346579,2.0647189364888963,-6.360468229223288,48.888888888888886
2020-09-30,-4.3,73.172,-11.18901804397604,3.6782055011474135,90207.0,-1.6456317231983042,28.380858191165625,25.93476374536563,21.36474171024476,1.516587677725112,-5.0,-22.731706365463022,1.3463917107691126,0.7561436672967936,60.00000000000001
2020-10-31,-3.0666666666666664,78.519,-9.24646087828439,0.1329458323027443,93726.0,-9.717269330362088,33.09802866595446,-0.4284281281346946,-0.4966771997922392,2.9568319765376287,-1.0,-20.361919155281377,1.7835823220806828,2.504095778197864,53.333333333333336
2020-11-30,-1.8333333333333335,79.758,-1.390361854664246,-4.073201334271815,97875.0,-9.44226586063328,31.7839127512308,19.37935047785313,-4.01524616544836,4.3970762753501464,3.0,-17.992131945099736,2.220772933392253,4.252047889098934,46.666666666666664
2020-12-31,-0.6,89.834,-3.959874260355034,2.232786382456675,105005.0,-3.4296111578757005,32.81745344227425,17.091448141900536,13.688918812969364,5.837320574162663,7.0,-15.622344734918093,2.657963544703823,6.000000000000005,39.99999999999999
2021-01-31,0.9,81.664,-7.634215208478379,-0.835794633318665,102607.0,-5.224857446137254,31.23188307761071,9.623608379495142,13.478149055045408,6.767364042905824,8.333333333333334,-13.99170475001715,4.767402791802063,20.966966966966968,32.72727272727272
2021-02-28,2.4,78.948,6.62786938247657,-0.5899196191396117,86734.0,-4.633521190894852,29.69961704282822,16.951576653272493,7.277073082824992,7.697407511648986,9.666666666666666,-12.361064765116208,6.876842038900303,35.93393393393393,25.454545454545446
2021-03-31,3.9,83.047,7.10218399365703,2.2733668970261744,110311.0,17.89479586107685,248.97563086663015,9.26607453996855,24.365655655623897,8.627450980392148,11.0,-10.730424780215264,8.986281285998544,50.90090090090089,18.18181818181817
2021-04-30,8.366666666666667,78.807,56.7254953173389,8.71461227360648,107147.0,25.89471149949492,21.073930335750333,2.769850168178567,10.913580340723318,9.359710782691087,11.0,-5.606371774156423,8.109662685630937,73.65356010215822,8.612440191387552
2021-05-31,12.833333333333334,69.942,81.94913592084905,14.615028325079283,107435.0,32.11069545598835,16.534940400913236,27.312968351515,10.983032384142888,10.091970584990028,11.0,-0.48231876809758134,7.233044085263329,96.40621930341555,-0.9569377990430645
2021-06-30,17.3,60.51,27.438267347220304,7.112150496956371,108879.0,28.242315143931982,17.204265879760072,28.384235255994827,25.543183577135387,10.824230387288967,11.0,4.641734237961259,6.3564254848957225,119.15887850467288,-10.526315789473683
2021-07-31,14.433333333333334,71.496,0.5800913585175982,3.557338461028392,106251.0,21.83759461231616,13.873441541945155,16.543829234985896,14.988492156290434,8.585590255080291,13.666666666666666,4.974136537431588,7.891338737527898,111.27164758347799,-14.30921052631579
2021-08-31,11.566666666666666,71.238,-2.207832466503634,0.2393926985227112,105939.0,22.59856588616247,13.873441541945155,11.400180175261386,16.725340389003506,6.346950122871616,16.333333333333332,5.3065388369019155,9.426251990160072,103.3844166622831,-18.092105263157894
2021-09-30,8.7,75.624,6.6256291325372585,-2.8151011628269385,109823.0,18.501803014235584,13.873441541945155,-1.9973692040276212,14.104317548076573,4.1083099906629394,19.0,5.638941136372244,10.961165242792248,95.4971857410882,-21.875
2021-10-31,7.999999999999999,74.419,7.1994582585864775,-8.145243461882846,120489.0,25.59707594435967,13.873441541945155,17.082815501073313,14.913567632762458,3.311507444046543,17.333333333333332,3.8701423926720118,10.262452595987638,102.02957036827264,-22.916666666666664
2021-11-30,7.3,79.399,1.5519299641862494,0.4912907548012546,117170.0,31.698811457326205,13.873441541945155,14.226388563393488,29.210308720477546,2.5147048974301462,15.666666666666666,2.10134364897178,9.563739949183026,108.56195499545707,-23.958333333333325
2021-12-31,6.6,94.889,6.513472664786235,-1.2330123301233176,122889.0,35.35043226732712,13.873441541945155,16.748011490138225,13.56263284406749,1.7179023508137492,14.0,0.3325449052715479,8.865027302378415,115.09433962264151,-24.99999999999999
2022-01-31,5.733333333333333,87.886,11.213241067409264,-0.389733840304185,109068.0,28.17976430422231,13.873441541945155,1.1686377140788018,13.99514612279349,1.476194828340338,14.333333333333334,-4.975803012991231,8.778892976178598,104.64000750962171,-24.358974358974354
2022-02-28,4.866666666666666,77.639,-4.670709520921768,-1.3221821210438578,94184.0,19.431448012074483,13.873441541945155,13.873359732898516,11.57461377165636,1.234487305866927,14.666666666666666,-10.284150931254011,8.692758649978783,94.1856753966019,-23.71794871794872
2022-03-31,4.0,85.043,6.370998496982749,-5.537210297804684,103307.0,21.84159090427069,13.873441541945155,4.426830122047032,11.467242496008012,0.992779783393516,15.0,-15.59249884951679,8.606624323778966,83.73134328358209,-23.076923076923084
2022-04-30,4.166666666666667,85.348,8.243262546424157,-1.594798304920264,105131.0,24.23414828579087,13.873441541945155,5.416015802567098,12.788512208510117,0.7813275019517156,15.0,-16.3783493216827,6.05066020577271,67.61904761904762,-23.227752639517348
2022-05-31,4.333333333333333,94.193,13.999113676923258,-2.950045074450558,104950.0,38.60607068429782,13.873441541945155,11.070420049417583,12.85845636813474,0.5698752205099151,15.0,-17.16419979384861,3.494696087766454,51.506751954513156,-23.378582202111616
2022-06-30,4.5,91.571,10.010584301556392,1.659977524482259,109517.0,32.43642823371174,13.873441541945155,3.293054219053171,4.063838650368701,0.3584229390681148,15.0,-17.950050266014518,0.938731969760198,35.394456289978685,-23.52941176470588
2022-07-31,4.333333333333333,96.725,9.606201767597168,5.208733512613661,109693.0,32.362398300261106,13.05666971995115,1.7825237877591826,10.321457477916706,-0.0899004023551846,13.0,-13.997355181087258,1.6878575738682084,24.55599709159167,-22.352941176470587
2022-08-31,4.166666666666667,95.114,8.865173288250205,2.513905037237208,101835.0,30.75405241669864,7.155457551985175,0.9908430743091444,-4.549277841058464,-0.538223743778484,11.0,-10.044660096159998,2.4369831779762188,13.71753789320466,-21.176470588235293
2022-09-30,4.0,93.008,7.764215884768899,-1.7193815358952924,101207.0,21.354628389930006,6.967868423872048,1.1448704530746756,-10.60785030003226,-0.9865470852017832,9.0,-6.091965011232736,3.1861087820842293,2.879078694817649,-20.0
2022-10-31,3.3666666666666667,96.423,7.563751620803916,2.921106591818212,101512.0,10.924406572143086,5.816042834252068,-0.6441184985042869,-9.26766681931367,-2.4651054642085946,7.0,-4.365132491130315,2.5319586947775807,-1.384707770706362,-18.095238095238095
2022-11-30,2.7333333333333334,94.672,3.528763873591445,-6.1746031746031775,99219.0,-0.0414426011390078,3.9381698118352233,-3.70124168041297,-20.219001412927785,-3.943663843215406,5.0,-2.6382999710278945,1.8778086074709321,-5.648494236230373,-16.190476190476193
2022-12-31,2.1,102.994,4.257838272642633,-1.1937306360488398,99029.0,-8.242207906893917,6.151695452991765,-3.5059641775417982,-17.85647442602496,-5.422222222222217,3.0,-0.911467450925474,1.2236585201642836,-9.912280701754383,-14.28571428571429
2023-01-31,1.5333333333333332,99.578,-4.899653588372621,-4.905048191621331,85680.0,-11.227586708145244,6.068393827829945,-3.013121395276952,-26.816758245683616,-5.461701916393602,3.3333333333333335,2.8344111796670672,0.4200002077191992,-5.828635691835637,-16.190476190476193
2023-02-28,0.9666666666666666,88.697,8.64260359546558,-5.595217161948296,87288.0,-4.710306131407382,5.942269563233387,-9.611680275471755,-26.537746787905668,-5.501181610564987,3.6666666666666665,6.580289810259608,-0.38365810472588513,-5.775871652082594,-18.095238095238095
2023-03-31,0.4,94.43,2.4853955332475586,7.9624534714355155,97640.0,-10.954810557620354,6.632419102380385,-3.7825516953697615,-22.266391019299306,-5.540661304736371,4.0,10.326168440852149,-1.1873164171709694,-4.783450573120203,-20.0
